periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,033B-CD01b. Malaria (diagnosed) - Deaths,033B-AP02. Total OPD,033B-CD01a. Malaria (diagnosed)  - Cases,033B-MA01. Suspected Malaria (Fever),033B-TR08. RDT (Malaria) Tests,033B-TR01. ACT (Tablets),033B-MA02. Cases Tested with RDT,033B-MA03. RDT Positive Cases,033B-MA04. Cases Tested with Microscopy,033B-MA05. Microscopy Positive Cases
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Nakawa Division,Keserena Children's Clinic HC II,XOBBNAYa4e4,Keserena Children's Clinic HC II,,,,1022.0,204.0,1575.0,1535.0,,250.0,129.0,778.0,115.0
2022,2022,2022,,MOH - Uganda,South Central,Masaka City,Katwe-Butego Division,Kevin Clinic,DgMvqc1Ojfu,Kevin Clinic,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Kewerimidde HC II,aRRsrxSesDy,Kewerimidde HC II,,,,1341.0,543.0,1017.0,8628.0,54651.0,1004.0,702.0,,
2022,2022,2022,,MOH - Uganda,Acholi,Amuru District,Lamogi Subcounty,Keyo HC II,AJxamlmKn2x,Keyo HC II,,,,561.0,395.0,496.0,4797.0,143618.0,496.0,362.0,,
2022,2022,2022,,MOH - Uganda,Acholi,Amuru District,Lamogi Subcounty,Keyo Medical Centre HC II,UZYxp87I4oX,Keyo Medical Centre HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Lango,Kwania District,Aduku Town Council,Keystone Drugshop,OqaXjy0TtrF,Keystone Drugshop,,,,9.0,9.0,9.0,47.0,686.0,9.0,9.0,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Kez Medical Centre HC II,vWa2iHi6OIH,Kez Medical Centre HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Kezah Medical Centre HC II,FW5ZLxwCFDx,Kezah Medical Centre HC II,,,,97.0,81.0,107.0,20.0,45.0,86.0,29.0,35.0,16.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Rubaga Division,Kf Medical Centre HC II,OdUyD5qm3qW,Kf Medical Centre HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Central Division (Kampala CCA),Kg Life Care Clinic,BUKrloYEKHj,Kg Life Care Clinic,,,,1042.0,201.0,829.0,390.0,5950.0,821.0,201.0,,
2022,2022,2022,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,KGN Clinical Centre HC III,OCicb5Ks2z7,KGN Clinical Centre HC III,,,,73.0,15.0,15.0,56.0,220.0,13.0,9.0,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Central Division (Kampala CCA),Kh Dental Clinic HC II,O8lAfV2Odft,Kh Dental Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Entebbe Division A,Khalif Medical Clinic HC II,J8tnvCpD9CD,Khalif Medical Clinic HC II,,,,,129.0,556.0,,,,,556.0,119.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Khan Medical Centre HC II,hRY61NLBKaB,Khan Medical Centre HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Busoro Subcounty,Kiamara HC II,wjEpE9NTDxg,Kiamara HC II,,,,2069.0,277.0,704.0,709.0,56544.0,89.0,43.0,615.0,265.0
2022,2022,2022,,MOH - Uganda,South Central,Rakai District,Byakabanda Subcounty,Kibaale Comm. Home HC II,QskS6jOsR9M,Kibaale Comm. Home HC II,,,,10342.0,2147.0,6930.0,5850.0,328909.0,1549.0,458.0,5393.0,1752.0
2022,2022,2022,,MOH - Uganda,South Central,Rakai District,Kyalulangira Subcounty,Kibaale HC II,AjwnALSnLrK,Kibaale HC II,,,,4605.0,2685.0,3768.0,28274.0,137985.0,3686.0,2407.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Kibaale Town Council,Kibaale HC IV,hHaqQ2NBBOs,Kibaale HC IV,,,,10018.0,1476.0,3630.0,168981.0,928152.0,3550.0,1434.0,74.0,41.0
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Kibaale Town Council,Kibaale Police Clinic HC II,oOf8N3iGy5X,Kibaale Police Clinic HC II,,,,1578.0,342.0,887.0,46651.0,474899.0,884.0,387.0,11.0,10.0
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Kibaale Town Council,Kibaale Prison HC II,a5qfzrlBmym,Kibaale Prison HC II,,,,2492.0,130.0,392.0,160.0,45284.0,286.0,132.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Bugweri District,Igombe Subcounty,Kibadde Kisa Medical Centre,wi7vFV9G9Bj,Kibadde Kisa Medical Centre,,,,812.0,354.0,605.0,126.0,8171.0,536.0,335.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Hoima District,Kyabigambire Subcounty,Kibaire HC II,McZvpFIBuvM,Kibaire HC II,,,,7371.0,2405.0,4659.0,40124.0,888332.0,4659.0,2368.0,9.0,
2022,2022,2022,,MOH - Uganda,Bukedi,Pallisa District,Kibale Subcounty,Kibale Community Medical Center HC III,AsOampV7CXE,Kibale Community Medical Center HC III,,,,427.0,211.0,368.0,882.0,2196.0,279.0,202.0,78.0,47.0
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty (Kabarole District),Kibale HC II,EMqMx1mnJdP,Kibale HC II,,,,548.0,162.0,231.0,414.0,6230.0,231.0,152.0,,
2022,2022,2022,,MOH - Uganda,Bukedi,Pallisa District,Kibale Town Council,Kibale HC III,BsWuppxjpNO,Kibale HC III,,,,13910.0,9402.0,14994.0,331821.0,1744059.0,14262.0,9257.0,583.0,304.0
2022,2022,2022,,MOH - Uganda,North Central,Mubende District,Kibalinga Subcounty,Kibalinga HC III,M5caUvrHw5q,Kibalinga HC III,,,,3424.0,891.0,1982.0,15425.0,224520.0,762.0,360.0,1216.0,441.0
2022,2022,2022,,MOH - Uganda,South Central,Kyotera District,Kalisizo Town Council,Kibanda Clinic HC II,voN01aTS5rU,Kibanda Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukiga District,Kamwezi Subcounty,Kibanda HC II,OFHXaWocktQ,Kibanda HC II,,,,6423.0,2865.0,4375.0,16785.0,145194.0,4291.0,2660.0,,
2022,2022,2022,,MOH - Uganda,South Central,Rakai District,Kibanda Subcounty,Kibanda HC III,GbWR7VCRA6Y,Kibanda HC III,,,,10801.0,5904.0,8064.0,26015.0,1330950.0,6965.0,5095.0,1001.0,596.0
2022,2022,2022,,MOH - Uganda,Acholi,Nwoya District,Purongo Subcounty,Kibar HC II,VP7U4YcD16g,Kibar HC II,,,,4592.0,2756.0,3917.0,15650.0,1006756.0,3788.0,2660.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mitooma District,Bitereko Subcounty,Kibare (Bitereko) HC II,N2x23V5DcNQ,Kibare (Bitereko) HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Ankole,Rwampara District,Ndeija Subcounty,Kibare (Ndeija) HC II,jsHlDjKR6Nf,Kibare (Ndeija) HC II,,,,385.0,276.0,747.0,4247.0,12408.0,747.0,255.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Kibate HC III,fFVmtAq4KDs,Kibate HC III,,,,3820.0,756.0,1625.0,4456.0,59940.0,1544.0,733.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Bushenyi District,Kyamuhunga Subcounty,Kibazi HC III,DCbGH1zVHqq,Kibazi HC III,,,,9719.0,3198.0,6219.0,33719.0,143132.0,6219.0,3376.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Rweikiniro Subcounty,Kibeho HC II,W2DisxptRpM,Kibeho HC II,,,,9564.0,1324.0,5528.0,76889.0,1195735.0,3639.0,1353.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Ngarama Subcounty,Kibengo (Isingiro) HC III,oWA8scZHcEV,Kibengo (Isingiro) HC III,,,,20686.0,7447.0,12587.0,74721.0,1692786.0,12927.0,6954.0,667.0,273.0
2022,2022,2022,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Kibengo (Sembabule) HC II,KLBxmLPpWUr,Kibengo (Sembabule) HC II,,,,6317.0,1380.0,5019.0,18245.0,249214.0,4500.0,3505.0,,
2022,2022,2022,,MOH - Uganda,North Central,Luwero District,Kikyusa Subcounty,Kibengo HC III,LzGj85cv2nZ,Kibengo HC III,,,,10569.0,2029.0,4742.0,13350.0,1497420.0,1936.0,907.0,2959.0,1153.0
2022,2022,2022,,MOH - Uganda,Busoga,Jinja City,Budondo Subcounty,Kibibi HC II,kSluRjthpsk,Kibibi HC II,,,,1901.0,1262.0,2019.0,29933.0,83634.0,2019.0,1138.0,,
2022,2022,2022,,MOH - Uganda,South Central,Butambala District,Kibibi Subcounty,Kibibi Nursing Home HC III,gr1CRYxuJmr,Kibibi Nursing Home HC III,,,,5252.0,1914.0,4575.0,8515.0,233930.0,1370.0,640.0,3018.0,1064.0
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Kibiito HC IV,egswmCc8ssL,Kibiito HC IV,,,,14071.0,2202.0,5228.0,21675.0,56330.0,3114.0,1140.0,2100.0,1008.0
2022,2022,2022,,MOH - Uganda,Busoga,Bugiri District,Bulesa Subcounty,Kibimba HC II,T88viUXcVgf,Kibimba HC II,,,,3080.0,1255.0,2439.0,234989.0,549834.0,2539.0,1214.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Kihihi Subcounty,Kibimbiri HC II,nrjdtsqUSQk,Kibimbiri HC II,,,,786.0,602.0,756.0,8845.0,149795.0,756.0,610.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Luuka District,Irongo Subcounty,Kibinga HC II,GKKKgh0tu8d,Kibinga HC II,,,,852.0,696.0,725.0,,,725.0,423.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kibaale District,Bwamiramira Subcounty,Kibingo HC II,Q96KEg0FjeO,Kibingo HC II,,,,1009.0,59.0,285.0,126.0,1545.0,284.0,125.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Muhokya Subcounty,Kibiri HC II,ytsBUQOxou7,Kibiri HC II,,,,4269.0,787.0,1735.0,35322.0,4146233.0,1717.0,694.0,,
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Massajja Division,Kibiri Medical Centre HC III,URiJPxAQMt2,Kibiri Medical Centre HC III,,,,3530.0,237.0,2020.0,,,1.0,1.0,2019.0,233.0
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Bugoye Subcounty,Kibirizi HC II,xvDC7X4Fs6o,Kibirizi HC II,,,,3582.0,1583.0,2698.0,26812.0,2579453.0,2511.0,1474.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rukungiri District,Buhunga Subcounty (Rukungiri District),Kibirizi HC III,JzvyKeN1NIO,Kibirizi HC III,,,,1747.0,35.0,790.0,14300.0,198720.0,790.0,37.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Hoima District,Kigorobya Subcounty,Kibiro HC II,qlFZnWwRSlS,Kibiro HC II,,,,1524.0,887.0,1527.0,90945.0,1521954.0,1527.0,891.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Kibito Prisons Clinic,yCCHLLDEDqd,Kibito Prisons Clinic,,,,592.0,27.0,112.0,179.0,8472.0,112.0,27.0,,
2022,2022,2022,,MOH - Uganda,North Central,Kiboga District,Kiboga Town Council,Kiboga Hospital,acJji9Ruj5T,Kiboga Hospital,,,7.0,26256.0,2963.0,6390.0,26900.0,4490520.0,101.0,72.0,6308.0,2849.0
2022,2022,2022,,MOH - Uganda,North Central,Kiboga District,Kiboga Town Council,Kiboga Police HC II,RK75MaOWsiE,Kiboga Police HC II,,,,6189.0,2017.0,4227.0,34234.0,1823885.0,4224.0,2016.0,5.0,3.0
2022,2022,2022,,MOH - Uganda,North Central,Kiboga District,Kiboga Town Council,Kiboga Prisons Clinic HC II,aQi3Qb160NY,Kiboga Prisons Clinic HC II,,,,3465.0,231.0,527.0,3775.0,302043.0,519.0,231.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Buheesi Town Council,Kibota HC II,EFJpt4v3Xc8,Kibota HC II,,,31.0,3800.0,796.0,1604.0,5928.0,98191.0,1397.0,762.0,,
2022,2022,2022,,MOH - Uganda,South Central,Butambala District,Budde Subcounty,Kibugga HC II,aP3vXWciBlE,Kibugga HC II,,,,4698.0,2910.0,4221.0,19650.0,1621758.0,4214.0,3151.0,,
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Namayumba Subcounty,Kibujjo HC II,WGf77pZY6CD,Kibujjo HC II,,,,963.0,185.0,576.0,12355.0,14809.0,568.0,481.0,,
2022,2022,2022,,MOH - Uganda,Bukedi,Kibuku District,Kibuku Town Council,Kibuku HC IV,kEAAnF6s9TJ,Kibuku HC IV,,,29.0,42657.0,23739.0,36671.0,184371.0,4470967.0,35678.0,23764.0,943.0,385.0
2022,2022,2022,,MOH - Uganda,Bukedi,Kibuku District,Lwatama Subcounty,Kibuku Lwatama HC II,fW5SLVqgqDx,Kibuku Lwatama HC II,,,,11661.0,6353.0,10875.0,391335.0,7168048.0,10875.0,6704.0,,
2022,2022,2022,,MOH - Uganda,Bukedi,Kibuku District,Tirinyi Subcounty,Kibuku Prison Clinic,BC3NNvPnXta,Kibuku Prison Clinic,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Kibuli Consultation Clinic HC II,OjAzmXKJ9Ie,Kibuli Consultation Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Kibuli Hospital,Ygv5366dTvl,Kibuli Hospital,,,,40110.0,340.0,2566.0,4113.0,142310.0,2563.0,307.0,307.0,307.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Kibuli Medical Clinic HC II,weGvPfLPMka,Kibuli Medical Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Kibuli Medicare HC II,FMu3EDXv2PI,Kibuli Medicare HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,South Central,Mpigi District,Muduma Subcounty,Kibumbiro HC II,xEsy0BxwCmQ,Kibumbiro HC II,,,,1055.0,445.0,746.0,3050.0,55000.0,708.0,394.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kasese District,Kisinga Subcounty,Kiburara HC II,svmZ7QK3nod,Kiburara HC II,,,,6364.0,3672.0,5336.0,22440.0,2389794.0,5336.0,3536.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Ishongororo Town Council,Kiburara Prison HC II,W5vxwFIhtEY,Kiburara Prison HC II,,,,6151.0,1935.0,2751.0,36154.0,3182488.0,2751.0,1935.0,25.0,
2022,2022,2022,,MOH - Uganda,South Central,Rakai District,Lwamaggwa Subcounty,Kibuuka HC II,a5K7IVmM7zJ,Kibuuka HC II,,,,7484.0,5060.0,6934.0,21752.0,1119929.0,6934.0,5116.0,,
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Makindye Division,Kibuye Genaral Clinic HC II,ZMx8WwcQT8p,Kibuye Genaral Clinic HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Busoga,Kamuli District,Kagumba Subcounty,Kibuye HC II,KVr6XH80o39,Kibuye HC II,,,,3444.0,1735.0,2477.0,5709.0,399.0,2374.0,1501.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Rubanda District,Bubare Subcounty,Kibuzigye HC II,Gs7eHzXTWS8,Kibuzigye HC II,,,,4159.0,65.0,215.0,10970.0,55800.0,215.0,65.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Karujubu Division,Kibwona HC II,a0J3yqmfIkU,Kibwona HC II,,,,3577.0,1987.0,2934.0,18225.0,780870.0,2934.0,1883.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Nyangahya Division,Kibyama HC II,x24LUhfkWxT,Kibyama HC II,,,,4131.0,1298.0,1979.0,20314.0,1877004.0,1989.0,1268.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Masindi District,Bikonzi Subcounty,Kichandi HC II,MNXAK2rofWE,Kichandi HC II,,,,3998.0,1615.0,2508.0,29136.0,752253.0,2549.0,1498.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kitagwenda District,Kabujogera Town Council,Kicheche HC III,PjSakZGVHq5,Kicheche HC III,,,,7562.0,1767.0,4056.0,78684.0,1602462.0,3034.0,1598.0,639.0,290.0
2022,2022,2022,,MOH - Uganda,Tooro,Kitagwenda District,Kicheche Subcounty,Kicheche Prison HC II,WzDbKyMHN8m,Kicheche Prison HC II,,,,313.0,79.0,133.0,5661.0,66876.0,131.0,76.0,,
2022,2022,2022,,MOH - Uganda,Teso,Soroti City,Northern Division (Soroti MC),Kichinjaji HC III,CxzGSxEbecK,Kichinjaji HC III,,,,6987.0,3737.0,6891.0,119481.0,1693336.0,5987.0,2729.0,879.0,600.0
2022,2022,2022,,MOH - Uganda,Bunyoro,Kikuube District,Kiziranfumbi Subcounty,Kichompyo HC II,sUPmMA66xoY,Kichompyo HC II,,,,3442.0,1477.0,2297.0,33393.0,488596.0,2226.0,1255.0,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kiryandongo District,Bweyale Town Council,Kichwabugingo HC II,NpYYg07MSXv,Kichwabugingo HC II,,,,6797.0,3143.0,5925.0,80325.0,3682558.0,5861.0,3370.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Mbarara City,Nyakayojo Division,Kichwamba HC II,tYGGVujczn9,Kichwamba HC II,,,,2126.0,39.0,960.0,33437.0,364460.0,933.0,121.0,,
2022,2022,2022,,MOH - Uganda,Kigezi,Kabale District,Kamuganguzi Subcounty,Kicumbi HC II,UgFNeACHCnT,Kicumbi HC II,,,,2609.0,13.0,262.0,16849.0,42762.0,260.0,13.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Bunyangabu District,Kisomoro Subcounty,Kicuucu HC II,aBoSV4asRji,Kicuucu HC II,,,,4870.0,870.0,2240.0,10161.0,325003.0,2198.0,1126.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ibanda District,Kicuzi Subcounty,Kicuzi HC II,aLImY2rk5DK,Kicuzi HC II,,,,1084.0,457.0,782.0,6350.0,254948.0,782.0,420.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Rubirizi District,Kichwamba Subcounty,Kicwamba (Rubirizi) HC III,deqUOFQ4Gqn,Kicwamba (Rubirizi) HC III,,,,6851.0,1538.0,2607.0,19470.0,570730.0,1298.0,543.0,1296.0,487.0
2022,2022,2022,,MOH - Uganda,Tooro,Kitagwenda District,Kitagwenda Town Council,Kicwamba HC II,QF3ff0Cof9s,Kicwamba HC II,,,,5826.0,2787.0,4372.0,7198.0,769700.0,4177.0,2690.0,171.0,160.0
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Kicwamba Subcounty,Kicwamba HC III,GlGBqdv4DH9,Kicwamba HC III,,,,3974.0,305.0,984.0,19633.0,114538.0,984.0,256.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Kicwamba Subcounty,Kicwamba maternity clinic HC II,XAVui4qpbaj,Kicwamba maternity clinic HC II,,,,127.0,86.0,258.0,86.0,10659.0,248.0,86.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty (Kabarole District),Kida Hospital,QEpV6yJSsCN,Kida Hospital,,,,3202.0,1177.0,2524.0,4533.0,126288.0,2162.0,1069.0,1016.0,204.0
2022,2022,2022,,MOH - Uganda,South Central,Butambala District,Ngando Subcounty,Kidawalime Nursing Home HC II,gt954ahlttH,Kidawalime Nursing Home HC II,,,,1620.0,638.0,1405.0,16079.0,55720.0,1405.0,796.0,,
2022,2022,2022,,MOH - Uganda,Karamoja,Karenga District,Karenga Subcounty,Kidepo HC II,aC2mZFiai78,Kidepo HC II,,,,3265.0,1922.0,2557.0,10605.0,251940.0,2556.0,1854.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Buyende District,Kidera Town Council,Kidera HC IV,KzxdCSnvGwD,Kidera HC IV,,,,25311.0,8777.0,17998.0,36750.0,644049.0,10302.0,5254.0,7953.0,3853.0
2022,2022,2022,,MOH - Uganda,Busoga,Buyende District,Kidera Town Council,Kidera Prison Clinic,MhWyHSTHrmd,Kidera Prison Clinic,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Teso,Serere District,Pingire Subcounty,Kidetok HC III,mPtQJ1rZBOd,Kidetok HC III,,,,1001.0,108.0,742.0,13250.0,223650.0,590.0,275.0,152.0,63.0
2022,2022,2022,,MOH - Uganda,Teso,Serere District,Kidetok Town Council,Kidetok Mission,XrQ7zl8YF0M,Kidetok Mission,,,,1222.0,471.0,930.0,1223.0,175212.0,469.0,248.0,422.0,226.0
2022,2022,2022,,MOH - Uganda,Lango,Apac District,Chegere Subcounty,Kidilani HC II,FEZi25VoZOd,Kidilani HC II,,,,2628.0,925.0,1572.0,49805.0,362127.0,1572.0,1125.0,,
2022,2022,2022,,MOH - Uganda,North Central,Kiboga District,Kiboga Town Council,KIDM Care Clinic HC II,h87cBXOFeZW,KIDM Care Clinic HC II,,,,205.0,31.0,88.0,296.0,1584.0,76.0,27.0,12.0,1.0
2022,2022,2022,,MOH - Uganda,Bukedi,Tororo District,Molo Subcounty,Kidoko HC II,fD89e7iPX3v,Kidoko HC II,,,,6820.0,109.0,5642.0,25351.0,49386.0,5552.0,3591.0,5.0,5.0
2022,2022,2022,,MOH - Uganda,Teso,Bukedea District,Kidongole Subcounty,Kidongole HC III,L9isDZQcpuo,Kidongole HC III,,,,8669.0,6126.0,9949.0,1396572.0,278770.0,9945.0,5538.0,5.0,2.0
2022,2022,2022,,MOH - Uganda,North Central,Buikwe District,Wakisi Division,Kidron Clinic,KbedMCCLOcZ,Kidron Clinic,,,,311.0,100.0,147.0,290.0,2050.0,44.0,13.0,102.0,50.0
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Entebbe Division A,Kids Of Africa HC II,c1UYAtAxZEb,Kids Of Africa HC II,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Tooro,Kabarole District,Busoro Subcounty,Kidubuli HC III,ZTD4Prfdw22,Kidubuli HC III,,,,3637.0,1269.0,2247.0,7013.0,253335.0,2158.0,1130.0,76.0,65.0
2022,2022,2022,,MOH - Uganda,South Central,Wakiso District,Mende Subcounty,Kifad Medical Clinic HC II,sDpwzg8daPO,Kifad Medical Clinic HC II,,,,338.0,65.0,112.0,,,98.0,59.0,,
2022,2022,2022,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,Kifamba HC III,oHu9DJNgKaV,Kifamba HC III,,,,8466.0,2916.0,4900.0,51477.0,10668924.0,3934.0,2142.0,966.0,463.0
2022,2022,2022,,MOH - Uganda,South Central,Gomba District,Kifampa Subcounty,Kifampa HC III,gMSnZfci97x,Kifampa HC III,,,,9195.0,2945.0,5408.0,3425.0,190380.0,1807.0,941.0,3577.0,1956.0
2022,2022,2022,,MOH - Uganda,Kigezi,Kanungu District,Kanungu Town Council,Kifunjo HC II,bYiacbVu7wC,Kifunjo HC II,,,,4157.0,924.0,2140.0,8575.0,39534.0,2001.0,821.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Namayingo District,Buyinja Subcounty,Kifuyo HC II,am15Sw0sGcH,Kifuyo HC II,,,,10428.0,7639.0,9342.0,95806.0,189900.0,9340.0,6868.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Rwampara District,Mwizi Subcounty,Kigaaga (Mwizi) HC II,VSs4W0QAMS1,Kigaaga (Mwizi) HC II,,,,1068.0,68.0,459.0,13957.0,115527.0,459.0,63.0,,
2022,2022,2022,,MOH - Uganda,Ankole,Ntungamo District,Ngoma Subcounty (Ntungamo District),Kigaaga (Ngoma) HC II,KJ7aFxkGCAs,Kigaaga (Ngoma) HC II,,,,4805.0,2308.0,3847.0,69310.0,973764.0,3820.0,2220.0,,
2022,2022,2022,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,Kigaju HC II,w0PhrI50OdI,Kigaju HC II,,,,946.0,637.0,788.0,6050.0,425528.0,788.0,637.0,,
2022,2022,2022,,MOH - Uganda,North Central,Kassanda District,Myanzi Subcounty,Kigalama (Mubende) HC II,fpk1pbQkxoe,Kigalama (Mubende) HC II,,,,78.0,30.0,47.0,325.0,11040.0,47.0,30.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Namutumba District,Namutumba Subcounty,Kigalama (Ngo) HC II,hJXcSlfvXVL,Kigalama (Ngo) HC II,,,,1489.0,1414.0,1363.0,6591.0,468952.0,1363.0,1347.0,,
2022,2022,2022,,MOH - Uganda,Busoga,Namutumba District,Namutumba Subcounty,Kigalama Govt HC II,B3W5yafHqZE,Kigalama Govt HC II,,,,3490.0,1885.0,2329.0,13400.0,50680.0,2148.0,1629.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kyegegwa District,Kigambo Subcounty,Kigambo HC III,czyJDi9E4Y4,Kigambo HC III,,,,6197.0,3883.0,5923.0,57075.0,1682116.0,5840.0,3803.0,83.0,41.0
2022,2022,2022,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,Kiganda HC IV,dK6URDbvHgL,Kiganda HC IV,,,,7230.0,1274.0,3216.0,3262.0,408330.0,476.0,212.0,2604.0,858.0
2022,2022,2022,,MOH - Uganda,Kampala,Kampala District,Kawempe Division,Kiganda Maternity Clinic HC II,U49ngvYZPae,Kiganda Maternity Clinic HC II,,,,954.0,602.0,921.0,724.0,3.0,355.0,74.0,614.0,391.0
2022,2022,2022,,MOH - Uganda,Busoga,Mayuge District,Kigandalo Subcounty,Kigandalo HC IV,TOwFMUTd1XN,Kigandalo HC IV,,,,25014.0,8130.0,17301.0,151515.0,1028001.0,11930.0,5979.0,5561.0,2581.0
2022,2022,2022,,MOH - Uganda,Busoga,Mayuge District,Kigandalo Subcounty,Kigandalo Prison Clinic,Yh1BzXBQqWd,Kigandalo Prison Clinic,,,,,,,,,,,,
2022,2022,2022,,MOH - Uganda,Bunyoro,Kakumiro District,Kijangi Subcounty,Kigando HC III,K080TIY9bKB,Kigando HC III,,,,8711.0,3812.0,6794.0,54965.0,669932.0,6395.0,4320.0,,
2022,2022,2022,,MOH - Uganda,South Central,Bukomansimbi District,Bigasa Subcounty,Kigangazzi HC II,dRVlZtrIfcM,Kigangazzi HC II,,,,5269.0,2607.0,3514.0,4812.0,236900.0,3314.0,2477.0,,
2022,2022,2022,,MOH - Uganda,Tooro,Kyenjojo District,Kigarale Subcounty,Kigaraale HC III,YNwbgYdigm5,Kigaraale HC III,,,,5949.0,2074.0,3782.0,56775.0,3005400.0,3637.0,2171.0,145.0,74.0
2022,2022,2022,,MOH - Uganda,Ankole,Isingiro District,Kashumba Subcounty,Kigaragara HC II,aZV3z5WZnpC,Kigaragara HC II,,,,2363.0,346.0,1314.0,33973.0,225870.0,1283.0,346.0,,
